type	title	URL	comment	UNRELATED	NEUT	POS	NEG	GIOIA	FIDUCIA	TRISTEZZA	RABBIA	PAURA	DISGUSTO	SORPRESA	TREPIDAZIONE	SARCASM	EMOTIONS
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Sei bella ❤️❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Che Spettacolo	0	0	1	0	1	0	0	0	0	0	0	0	0	JOY
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	amo questa musica	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Quel "Elettra, Elettra Lamborghini" fa impazzire Comunque mi ha sorpreso tantissimo, il ritmo poi è bellissimo.	0	0	1	0	1	0	0	0	0	0	1	0	0	DELIGHT
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	E la cazone piu bella dele 2020 dopo Bendo	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	ELETRA SAI CHE I MIE AMICI DICONO CHE SONO TUA FIGLIA PERCHE SO THERCARE COME TE	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Tecnicamente sarebbe perfetta questa musicalità per l’eurovision	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Bellissima questa canzone	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Seguo tutte le sue canzoni ❤❤❤❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Elettra sei grandissima. Brava	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Musica per le mie orecchie♥️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Si...proprio tu che sei entrato qui per ricoprirla d’insulti...lo sai benissimo che stai ascoltando il nuovo tormentone estivo di tutte le discoteche!	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Ma quanto è più bella senza mostrare solo il culo Cioè ha un viso molto bello secondo me e dovrebbe essere lodata per questo non per le sue forme ok.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Ti amo Elettra Lamborghini	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Sei bellissima e bravissimo	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Questa canzone la ascolto 100 al giorno perché è bellissima e mi fa sentire calma ❤️❤️anche tutte le sue canzoni sono magnifiche✌️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Wow sei bravissima la guardo sempre pure quando lavo la casa ❤ bravissima complimenti	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Un video di Elettra senza twerk è come un pc senza alimentatore	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Like a chi ama elettra Elettra Lamborghini	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Brava tesoro sei unica resto e invidia e gelosia..tutti caproni	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Bravissima Elettra, l’ho amata fin dal primo ascolto al festival, certo la versione incisa è un’altra cosa, è anche normale...però c’è da dire che a differenza di tutte le altre 23 canzoni in gara questa è l’unica che ti rimane in testa, è tutto il giorno che la canticchio, Elettra obbiettivo raggiunto	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Ciao elettra vuoi venire a casa mia	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Era talmente emozionata che le parole non si capivano bene, adorabile ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Strampalata,simpatica brava e bellissima	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Quanto sei figa Elettra sei stupenda	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Sei la mia idola mi piace un sacco quando turchi mi puoi lasliare un cuore mi farebbe piacere comunicare prava a cantare io ti adoro ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Brava sei davvero brava, le tue canzoni sono molto orecchiabili	0	0	1	0	1	1	0	0	0	0	1	0	0	TRUST - DELIGHT
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	BRAVISSIMA TI AMO ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	E ti fa stare subito bene ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Questa canzone è la prima che ti entra in testa e sarà l'ultima ad uscire	0	0	1	0	1	0	0	0	0	0	0	0	0	JOY
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Musica resto scompareee❤️❤️❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Elettra sei bellissima e fantastica ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Musica e il virus scompare ❤	0	0	1	0	1	1	0	0	0	0	0	1	0	LOVE - OPTIMISM
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Io ti adoro ♥️♥️♥️♥️♥️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Bellino canzone !	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Sono innamorata di un altro cabron	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Ciao Elettra sei carina❤️❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Elettra ❤️❤️❤️❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Elettra Lamborghini - Musica (E Il Resto Scompare)	https://www.youtube.com/watch?v=-8B-msCuuFA	Mi viene sempre voglia di cantarla e fantastica ti amo tantissimo elettra	0	0	1	0	1	1	0	0	0	0	1	0	0	LOVE - DELIGHT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	“L’importante non è vincere ma emozionarsi”	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	a me la sua voce piace, è sempre piaciuta: lineare e calda, mi rilassa, ma poi sono gusti. Vai Riki, sei nei cuori di tutti quelli che ti sostengono.❤️	0	0	1	0	1	1	0	0	0	0	1	0	0	LOVE - DELIGHT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	A me questa canzone è piaciuta tantissimo.	0	0	1	0	1	0	0	0	0	0	1	0	0	DELIGHT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	A me, personalmente, questa canzone piace tantissimo! La mia preferita del festival❤️	0	0	1	0	1	1	0	0	0	0	1	0	0	LOVE - DELIGHT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	A te la manina tremava e io piangevo.. ❤️	0	0	1	0	1	1	1	0	0	0	0	0	0	LOVE - SENTIMENTALITY
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Adoro sei stupendo canzone favolosa grande riki che emozione vederti a sanremo ❤❤❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Alla faccia dell''essenziale. In pochi si possono permettere una cosa del genere e tu decisamente puoi.	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Almeno questa canzone aveva un senso non come altre	0	0	1	0	0	1	0	0	0	1	0	0	0	TRUST - DISGUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Ascoltando questa canzone mi trasmetti tante emozioni Racconti esattamente la mia vita. Sei un grande!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	ATTENZIONE!!!!!!!!! causa dipendenza!!!!!	0	0	1	0	1	0	0	0	0	0	0	0	0	JOY
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Avrebbe potuto cantarla meglio, ma evidentemente era anche emozionato. Comunque, nonostante non sia il mio genere, la canzone è orecchiabile e rilassante. Voto: diesci	0	0	1	0	0	1	0	0	0	0	1	0	0	TRUST - SURPRISE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	bella e profonda anche questa bravo riki	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bellissima canzone Molto profonda e intensa!!! Grande Riki, un ritorno col botto	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bellissima canzone, bellissimo testo..molto pulito senza offese,parolacce..sembra una canzone di altri tempi, veramente bravo	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bellissima canzone! Mi aspettavo un posto più alto nella classifica di Sanremo ma tu arrivando ultimo hai sempre dimostrato di avere talento, ed è per questo che ti dico: fai della tua vita un sogno e di un sogno una realtà! #iostoconriki sempre	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bellissima canzone...era da primi posti	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bellissima, meravigliosa canzone	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bellissima,stupenda,meravigliosa......che dire?secondo me doveva essere prima in classifica....È inutile le più belle non vincono mai	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bellissima!!! Come possa essere ultima! Mah...	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	bellissimo testo, pieno di tensione e di belle sinestesie. il ragazzo sa scrivere. complimenti.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bravissimo! Stupenda la canzone ♥️	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bravo Riki complimenti una canzone stupenda.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bravo Riki! E un bel brano!!!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Bravo Riki. Mi piace molto testo e musica.	0	0	1	0	1	1	0	0	0	0	1	0	0	TRUST - DELIGHT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Can someone please tell me; Why didnt this song win the Sanremo?	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	CAPOLAVORO.... Ti meriti il mondo Ric davvero ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Certamente non da ultima posizione, almeno da metà classifica, a me personalmente questa canzone è piaciuta molto, sicuramente è molto meglio di chi è andato su quel palco per fare show con travestimenti vari e basta.	0	0	1	0	1	0	0	0	0	1	1	0	0	DELIGHT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Che bella questa canzone proprio vera..	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	che meraviglia..parole che arrivano dritte al cuore. grazie riccardo per queste emozioni,meriti tutto!❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Chi lo segue da amici lascia like	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	CHI PRIMA DEL MILIONE	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Cinque volte l’ho ascoltata e tutte e cinque le volte sei riuscito a farmi emozionare. Sei pura magia, è inutile anche dirlo perché lo si vedeva dall’emozione che provavi ieri sera, nel cantare, con le mani tremanti, la canzone che hai scritto tu stesso che hai scritto tu stesso da solo. Mi lasci senza parole, davvero. Sei magico e per me lo rimarrai sempre	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Classifica della prima serata molto ingiusta a mio avviso.. testo originale, voce che a me personalmente è sempre piaciuta, e sopratutto brano scritto da Riccardo stesso.. metterlo al penultimo posto fa capire quanto questo festival sia costruito.. comunque spero che non venga eliminato e che vada tra i primi 5/6 anche se difficile.. grande Riccardo siamo con te	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Classifica falsata. I miei preferiti sono stati Riki e Alberto, poi sul podio Elodie.	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Come cazzo ha fatto ad arrivare ultimaa?!?!? È stupenda sta canzone..	0	0	1	0	0	1	0	1	0	0	1	0	0	TRUST - OUTRAGE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	come hai fatto tutto col tempo senza sbattere le paltebre?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Complimenti Riki stupenda canzone e bella musica mi hai emozionato tua fan amatissima	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Comunque io non vedo l'ora di ascoltare l'album!Sono certa che spacchera di brutto	0	0	1	0	0	1	0	0	0	0	0	1	0	TRUST - ANTICIPATION
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Con te dal giorno zero e sempre più orgogliosa❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Conoscevo Riki solo di nome e devo dire che non vedevo l'ora di sentirlo cantare a Sanremo. Sono rimasta piacevolmente stupita, una canzone stupenda e una voce non da meno, mi sono commossa ascoltando la canzone. Mi dispiace un po' per i pezzi particolarmente effettati perchè non mi fanno impazzire, ma aldilà di questo mi spiace un sacco vederlo in un posto così basso in classifica. Ma è anche vero che a vincere Sanremo non sono sempre stati i cantanti migliori o quelli che sono rimasti, pensate a Vasco Rossi. Il pubblico continuerà ad ascoltare le buone canzoni indifferentemente dalla posizione nella classifica finale, e questa è stata un'occasione ben sfruttata per farsi conoscere anche a gente come me che non lo aveva mai sentito in anticipo. Un abbraccio, spero con tutto il cuore che tu possa vincere e ti auguro il meglio per il tuo futuro ❤️	0	0	1	0	1	1	1	0	0	0	1	0	0	LOVE - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Da qualche anno al festival funziona così se provieni da qualche amici o xfactor e sei belloccio lo inabissano non votandolo poiché sanno che sarà votatissimo da casa ma scusate toglietevi il cerume da quelle marce orecchie questo ragazzo è bravissimo...... pagliacci	0	0	1	0	0	1	0	1	0	0	0	0	0	TRUST - ANGER
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Da quanto tempo che aspetto una tua canzone❤️❤️❤️	0	0	1	0	1	1	0	0	0	0	0	1	0	LOVE - ANTICIPATION
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Davvero stupenda	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Deve vincere Sanremo questa canzone. La piu bella di tutte.	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Dire che questa canzone é infinitamente meravigliosa é poco	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Dopo “Perdo le parole” penso che questa canzone la sentiremo presto nelle piste da ballo, perché con un adeguato remix ha un ritmo bachatero	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Doveva essere nei primi posti. Bellissima	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	Doveva vincere!!!!!!!!!assurdo..	0	0	1	0	0	0	1	1	0	0	1	0	0	ANGER - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	È bellissima, che voce spettacolare❤️❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	È bellissima, grande Riki	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	E comunque ancora non capisco come questo pezzo stia cosi in basso in classifica, merita molto di piu, soprattutto rispetto a molti che stanno in alto. Io piu ascolto questa canzone e piu me ne innamoro	0	0	1	0	1	1	1	0	0	0	1	0	0	LOVE - DISAPPOINTMENT
YouTube music video	RIKI - Lo sappiamo entrambi 	https://www.youtube.com/watch?v=cIhCuwuToos	E con questa ti sei superato! Bravissimo tu e bellissima la canzone ❤❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
